   5   364    53    10
 B_OXYDEP_Oxy B_OXYDEP_Phy B_OXYDEP_NUT B_OXYDEP_POM B_OXYDEP_DOM B_OXYDEP_Het B_BIOPLAST_MP_free B_BIOPLAST_MP_biof B_BIOPLAST_MP_het B_BIOPLAST_MP_det
 i  k Depth  t   s   Kz  hz Vol        free biof het det
    1   27  24.0662     5.827829361    33.115135193     0.000017731     1.773951530     1.000000000     211.194962504       0.000000009       5.426803367       0.000003358       0.001504926       0.000293951       0.000000000       0.000000000       0.000000000       0.000000000
    1   28  25.8861     5.934332371    33.190021515     0.000015320     1.867664337     1.000000000     208.612922726       0.000000008       5.455700792       0.000004267       0.002104105       0.000345930       0.000000000       0.000000000       0.000000000       0.000000000
    1   29  27.8015     6.076400757    33.298503876     0.000016811     1.964873314     1.000000000     206.315039513       0.000000007       5.480364486       0.000005375       0.003092994       0.000400457       0.000000000       0.000000000       0.000000000       0.000000000
    1   30  29.8159     6.233083248    33.396862030     0.000018217     2.065477371     1.000000000     204.209926799       0.000000005       5.501276544       0.000006713       0.004719401       0.000457371       0.000000000       0.000000000       0.000000000       0.000000000
    1   31  31.9325     6.342746258    33.478443146     0.000021214     2.169323921     1.000000000     202.374395968       0.000000004       5.520567198       0.000008289       0.007274636       0.000513945       0.000000000       0.000000000       0.000000000       0.000000000
    1   32  34.1545     6.381741047    33.530796051     0.000022562     2.276199341     1.000000000     200.699020136       0.000000003       5.536740730       0.000010136       0.011517412       0.000573133       0.000000000       0.000000000       0.000000000       0.000000000
    1   33  36.4849     6.418560505    33.577911377     0.000023650     2.385829926     1.000000000     199.170905031       0.000000002       5.550635480       0.000012291       0.018573529       0.000635825       0.000000000       0.000000000       0.000000000       0.000000000
    1   34  38.9262     6.439133644    33.619178772     0.000025178     2.497859955     1.000000000     197.773650854       0.000000002       5.562905372       0.000014798       0.030197545       0.000703844       0.000000000       0.000000000       0.000000000       0.000000000
    1   35  41.4806     6.457924366    33.655502319     0.000026939     2.611858368     1.000000000     196.450171202       0.000000001       5.578551513       0.000017718       0.049562001       0.000783439       0.000000000       0.000000000       0.000000000       0.000000000
    1   36  44.1499     6.542518139    33.697967529     0.000028068     2.727306366     1.000000000     195.186287282       0.000000001       5.598002791       0.000021175       0.082323874       0.000886738       0.000000000       0.000000000       0.000000000       0.000000000
    1   37  46.9352     6.641508102    33.740627289     0.000029059     2.843582153     1.000000000     194.028363826       0.000000001       5.620576124       0.000025353       0.137115839       0.001031052       0.000000000       0.000000000       0.000000000       0.000000000
    1   38  49.8371     6.739322662    33.781410217     0.000027541     2.959970474     1.000000000     192.940662571       0.000000000       5.648224217       0.000030753       0.239714639       0.001269733       0.000000000       0.000000000       0.000000000       0.000000000
    1   39  52.8552     6.789703369    33.820014954     0.000031432     3.075641632     1.000000000     192.127508144       0.000000000       5.685691793       0.000037814       0.403352839       0.001624990       0.000000000       0.000000000       0.000000000       0.000000000
    1   40  55.9883     6.872970581    33.854038239     0.000027105     3.189651489     1.000000000     191.346930680       0.000000000       5.735094355       0.000048040       0.725726214       0.002275636       0.000000000       0.000000000       0.000000000       0.000000000
    1   41  59.2345     7.032508850    33.915828705     0.000024042     3.300947189     1.000000000     190.452224358       0.000000000       5.807819746       0.000064208       1.409812694       0.003576345       0.000000000       0.000000000       0.000000000       0.000000000
    1   42  62.3402     7.165032864    33.989231110     0.000024042     1.177888870     1.000000000     189.054562617       0.000000000       5.908056413       0.000075640       2.358964453       0.005344087       0.000000000       0.000000000       0.000000000       0.000000000
    1   43  63.0720     7.165032864    33.989231110     0.000007159     0.285714286     1.000000000     185.496875179       0.000000000       6.102740039       0.000138759       3.707640313       0.008328731       0.000000000       0.000000000       0.000000000       0.000000000
    1   44  63.2863     7.165032864    33.989231110     0.000003064     0.142857143     1.000000000     183.819524447       0.000000000       6.168053405       0.000902894       4.706477577       0.011383605       0.000000000       0.000000000       0.000000000       0.000000000
    1   45  63.3930     7.165032864    33.989231110     0.000001017     0.070428571     1.000000000     182.019672677       0.000000000       6.200160377       0.015537782       6.276615426       0.017489736       0.000000000       0.000000000       0.000000000       0.000000000
    1   46  63.4287     7.165032864    33.989231110     0.000000007     0.001000000     1.000000000     118.843495508       0.000000003       5.590621728      15.691975457      82.952978355       0.452653459       0.000000000       0.000000000       0.000000000       0.000000000
    1   47  63.4297     7.165032864    33.989231110     0.000000000     0.001000000     1.000000000      82.160771691       0.000000000       6.876934509      38.892348785      77.699582100       9.380758192       0.000000000       0.000000000       0.000000000       0.000000000
    1   48  63.4312     7.165032864    33.989231110     0.000000000     0.002000000     1.000000000      41.575438032       0.000000000       7.140174802      50.226500862      73.175725713      10.886181285       0.000000000       0.000000000       0.000000000       0.000000000
    1   49  63.4342     7.165032864    33.989231110     0.000000000     0.004000000     1.000000000       0.000004373       0.000000000       0.614866198      78.924346739      66.020374315       4.704809581       0.000000000       0.000000000       0.000000000       0.000000000
    1   50  63.4402     7.165032864    33.989231110     0.000000000     0.008000000     1.000000000       0.000000000       0.000000000       0.465996181     113.951771768      58.086603507       0.960342350       0.000000000       0.000000000       0.000000000       0.000000000
    1   51  63.4522     7.165032864    33.989231110     0.000000000     0.016000000     1.000000000       0.000000000       0.000000000       0.446419667      70.131463901      54.680880211       0.070730519       0.000000000       0.000000000       0.000000000       0.000000000
    1   52  63.4702     7.165032864    33.989231110     0.000000000     0.020000000     1.000000000       0.000000000       0.000000000       0.413555296       3.402079622     229.447869168       0.001041246       0.000000000       0.000000000       0.000000000       0.000000000
    1   53  63.4902     7.165032864    33.989231110     0.000000000     0.020000000     1.000000000       0.000000000       0.000000000       0.000000000       0.000000506    3500.000000000       0.000000007       0.000000000       0.000000000       0.000000000       0.000000000
